token_id	surface	norm	text_id	para_id	node_idx	is_tail	char_start	char_end	initial_char
mrav-shoba-epiphane_p26_t1	ურწმუნოთა	ურწმუნოთა	mrav-shoba-epiphane	p26	1	1	6	15	უ
mrav-shoba-epiphane_p26_t2	მედგრად	მედგრად	mrav-shoba-epiphane	p26	2	1	1	8	
mrav-shoba-epiphane_p26_t3	სცნობენ	სცნობენ	mrav-shoba-epiphane	p26	2	1	9	16	
mrav-shoba-epiphane_p26_t4	და	და	mrav-shoba-epiphane	p26	2	1	17	19	
mrav-shoba-epiphane_p26_t5	სხუად	სხუად	mrav-shoba-epiphane	p26	2	1	20	25	
mrav-shoba-epiphane_p26_t6	და	და	mrav-shoba-epiphane	p26	2	1	26	28	
mrav-shoba-epiphane_p26_t7	სხუად	სხუად	mrav-shoba-epiphane	p26	2	1	29	34	
mrav-shoba-epiphane_p26_t8	სახედ	სახედ	mrav-shoba-epiphane	p26	2	1	35	40	
mrav-shoba-epiphane_p26_t9	შემოაქუს	შემოაქუს	mrav-shoba-epiphane	p26	2	1	41	49	
mrav-shoba-epiphane_p26_t10	მათი	მათი	mrav-shoba-epiphane	p26	2	1	50	54	
mrav-shoba-epiphane_p26_t11	იგი	იგი	mrav-shoba-epiphane	p26	2	1	55	58	
mrav-shoba-epiphane_p26_t12	მოძღურებაჲ	მოძღურებაი	mrav-shoba-epiphane	p26	2	1	59	69	
mrav-shoba-epiphane_p26_t13	სასმენელნი	სასმენელნი	mrav-shoba-epiphane	p26	2	1	71	81	
mrav-shoba-epiphane_p26_t14	ჩუენნი	ჩუენნი	mrav-shoba-epiphane	p26	2	1	82	88	
mrav-shoba-epiphane_p26_t15	წარვაქცინეთ	წარვაქცინეთ	mrav-shoba-epiphane	p26	3	1	1	12	
mrav-shoba-epiphane_p26_t16	მათისა	მათისა	mrav-shoba-epiphane	p26	3	1	13	19	
mrav-shoba-epiphane_p26_t17	მისგან	მისგან	mrav-shoba-epiphane	p26	3	1	20	26	
mrav-shoba-epiphane_p26_t18	მოძღურებისა	მოძღურებისა	mrav-shoba-epiphane	p26	3	1	27	38	
mrav-shoba-epiphane_p26_t19	ვთქუთ	ვთქუთ	mrav-shoba-epiphane	p26	4	1	1	6	
mrav-shoba-epiphane_p26_t20	ზემო	ზემო	mrav-shoba-epiphane	p26	4	1	7	11	
mrav-shoba-epiphane_p26_t21	ხოლო	ხოლო	mrav-shoba-epiphane	p26	5	1	2	6	
mrav-shoba-epiphane_p26_t22	ჩუენდა	ჩუენდა	mrav-shoba-epiphane	p26	5	1	7	13	
mrav-shoba-epiphane_p26_t23	იყავნ	იყავნ	mrav-shoba-epiphane	p26	5	1	14	19	
mrav-shoba-epiphane_p26_t24	ზრახვაჲ	ზრახვაი	mrav-shoba-epiphane	p26	5	1	20	27	
mrav-shoba-epiphane_p26_t25	და	და	mrav-shoba-epiphane	p26	6	1	1	3	
mrav-shoba-epiphane_p26_t26	და	და	mrav-shoba-epiphane	p26	7	1	1	3	
mrav-shoba-epiphane_p26_t27	და	და	mrav-shoba-epiphane	p26	9	1	1	3	
mrav-shoba-epiphane_p26_t28	მისი	მისი	mrav-shoba-epiphane	p26	10	1	1	5	
mrav-shoba-epiphane_p26_t29	ბეჭედი	ბეჭედი	mrav-shoba-epiphane	p26	10	1	6	12	
mrav-shoba-epiphane_p26_t30	გუაქუნდინ	გუაქუნდინ	mrav-shoba-epiphane	p26	10	1	13	22	
mrav-shoba-epiphane_p26_t31	ჯუარი	ჯუარი	mrav-shoba-epiphane	p26	10	1	25	30	
mrav-shoba-epiphane_p26_t32	აღდგომასა	აღდგომასა	mrav-shoba-epiphane	p26	10	1	31	40	
mrav-shoba-epiphane_p26_t33	და	და	mrav-shoba-epiphane	p26	10	1	41	43	
mrav-shoba-epiphane_p26_t34	დაჯდომასა	დაჯდომასა	mrav-shoba-epiphane	p26	10	1	44	53	
mrav-shoba-epiphane_p26_t35	განსლვასა	განსლვასა	mrav-shoba-epiphane	p26	11	1	1	10	
mrav-shoba-epiphane_p26_t36	და	და	mrav-shoba-epiphane	p26	11	1	11	13	
mrav-shoba-epiphane_p26_t37	შემოსლვასა	შემოსლვასა	mrav-shoba-epiphane	p26	12	1	1	11	
mrav-shoba-epiphane_p26_t38	ანუ	ანუ	mrav-shoba-epiphane	p26	12	1	13	16	
mrav-shoba-epiphane_p26_t39	თუ	თუ	mrav-shoba-epiphane	p26	12	1	17	19	
mrav-shoba-epiphane_p26_t40	დაძინებასა	დაძინებასა	mrav-shoba-epiphane	p26	12	1	20	30	
mrav-shoba-epiphane_p26_t41	ანუ	ანუ	mrav-shoba-epiphane	p26	12	1	32	35	
mrav-shoba-epiphane_p26_t42	განღჳძებასა	განღვძებასა	mrav-shoba-epiphane	p26	12	1	36	47	
mrav-shoba-epiphane_p26_t43	ანუ	ანუ	mrav-shoba-epiphane	p26	12	1	49	52	
mrav-shoba-epiphane_p26_t44	თუ	თუ	mrav-shoba-epiphane	p26	12	1	53	55	
mrav-shoba-epiphane_p26_t45	ჭამასა	ჭამასა	mrav-shoba-epiphane	p26	12	1	56	62	
mrav-shoba-epiphane_p26_t46	ანუ	ანუ	mrav-shoba-epiphane	p26	12	1	64	67	
mrav-shoba-epiphane_p26_t47	სუმასა	სუმასა	mrav-shoba-epiphane	p26	12	1	68	74	
mrav-shoba-epiphane_p26_t48	ანუ	ანუ	mrav-shoba-epiphane	p26	12	1	76	79	
mrav-shoba-epiphane_p26_t49	თუ	თუ	mrav-shoba-epiphane	p26	12	1	80	82	
mrav-shoba-epiphane_p26_t50	ზრახვასა	ზრახვასა	mrav-shoba-epiphane	p26	12	1	83	91	
mrav-shoba-epiphane_p26_t51	ანუ	ანუ	mrav-shoba-epiphane	p26	12	1	93	96	
mrav-shoba-epiphane_p26_t52	ყოველსა	ყოველსა	mrav-shoba-epiphane	p26	12	1	97	104	
mrav-shoba-epiphane_p26_t53	რასაცა	რასაცა	mrav-shoba-epiphane	p26	12	1	105	111	
mrav-shoba-epiphane_p26_t54	იქმოდი	იქმოდი	mrav-shoba-epiphane	p26	12	1	112	118	
mrav-shoba-epiphane_p26_t55	თუალთა	თუალთა	mrav-shoba-epiphane	p26	12	1	120	126	
mrav-shoba-epiphane_p26_t56	წინაშემცა	წინაშემცა	mrav-shoba-epiphane	p26	12	1	127	136	
mrav-shoba-epiphane_p26_t57	გაქუს	გაქუს	mrav-shoba-epiphane	p26	12	1	137	142	
mrav-shoba-epiphane_p26_t58	მისი	მისი	mrav-shoba-epiphane	p26	13	1	1	5	
mrav-shoba-epiphane_p26_t59	ჯუარი	ჯუარი	mrav-shoba-epiphane	p26	13	1	6	11	
mrav-shoba-epiphane_p26_t60	მტერთა	მტერთა	mrav-shoba-epiphane	p26	14	1	1	7	
mrav-shoba-epiphane_p26_t61	მათ	მათ	mrav-shoba-epiphane	p26	14	1	8	11	
mrav-shoba-epiphane_p26_t62	ჩუენთა	ჩუენთა	mrav-shoba-epiphane	p26	14	1	12	18	
mrav-shoba-epiphane_p26_t63	იხილონ	იხილონ	mrav-shoba-epiphane	p26	14	1	19	25	
mrav-shoba-epiphane_p26_t64	ესე	ესე	mrav-shoba-epiphane	p26	14	1	26	29	
mrav-shoba-epiphane_p26_t65	სასწაული	სასწაული	mrav-shoba-epiphane	p26	14	1	30	38	
mrav-shoba-epiphane_p26_t66	და	და	mrav-shoba-epiphane	p26	14	1	39	41	
mrav-shoba-epiphane_p26_t67	დიდითა	დიდითა	mrav-shoba-epiphane	p26	14	1	42	48	
mrav-shoba-epiphane_p26_t68	შიშითა	შიშითა	mrav-shoba-epiphane	p26	14	1	49	55	
mrav-shoba-epiphane_p26_t69	და	და	mrav-shoba-epiphane	p26	14	1	56	58	
mrav-shoba-epiphane_p26_t70	ძწოლითა	ძწოლითა	mrav-shoba-epiphane	p26	14	1	59	66	
mrav-shoba-epiphane_p26_t71	ივლტოდიან	ივლტოდიან	mrav-shoba-epiphane	p26	14	1	67	76	
mrav-shoba-epiphane_p26_t72	ჩუენგან	ჩუენგან	mrav-shoba-epiphane	p26	14	1	77	84	
mrav-shoba-epiphane_p26_t73	ამისითა	ამისითა	mrav-shoba-epiphane	p26	15	1	1	8	
mrav-shoba-epiphane_p26_t74	ძლიერებითა	ძლიერებითა	mrav-shoba-epiphane	p26	15	1	9	19	
mrav-shoba-epiphane_p26_t75	და	და	mrav-shoba-epiphane	p26	16	1	1	3	
mrav-shoba-epiphane_p26_t76	ჩუენმან	ჩუენმან	mrav-shoba-epiphane	p26	17	1	1	8	
mrav-shoba-epiphane_p26_t77	განაქიქნა	განაქიქნა	mrav-shoba-epiphane	p26	17	1	9	18	
mrav-shoba-epiphane_p26_t78	იგინი	იგინი	mrav-shoba-epiphane	p26	17	1	19	24	
mrav-shoba-epiphane_p26_t79	და	და	mrav-shoba-epiphane	p26	17	1	25	27	
mrav-shoba-epiphane_p26_t80	სასწაულად	სასწაულად	mrav-shoba-epiphane	p26	17	1	28	37	
mrav-shoba-epiphane_p26_t81	დაგჳტევა	დაგვტევა	mrav-shoba-epiphane	p26	17	1	38	46	
mrav-shoba-epiphane_p26_t82	იგი	იგი	mrav-shoba-epiphane	p26	17	1	47	50	
mrav-shoba-epiphane_p26_t83	ქუეყანასა	ქუეყანასა	mrav-shoba-epiphane	p26	17	1	51	60	
mrav-shoba-epiphane_p26_t84	და	და	mrav-shoba-epiphane	p26	19	1	21	23	
mrav-shoba-epiphane_p26_t85	იყავნ	იყავნ	mrav-shoba-epiphane	p26	19	1	24	29	
mrav-shoba-epiphane_p26_t86	ესე	ესე	mrav-shoba-epiphane	p26	19	1	30	33	
mrav-shoba-epiphane_p26_t87	ჩუენდა	ჩუენდა	mrav-shoba-epiphane	p26	19	1	34	40	
mrav-shoba-epiphane_p26_t88	და	და	mrav-shoba-epiphane	p26	20	1	1	3	
mrav-shoba-epiphane_p26_t89	ესე	ესე	mrav-shoba-epiphane	p26	20	1	4	7	
mrav-shoba-epiphane_p26_t90	და	და	mrav-shoba-epiphane	p26	21	1	2	4	
mrav-shoba-epiphane_p26_t91	დედაჲ	დედაი	mrav-shoba-epiphane	p26	22	1	1	6	
mrav-shoba-epiphane_p26_t92	ჩუენი	ჩუენი	mrav-shoba-epiphane	p26	22	1	7	12	
mrav-shoba-epiphane_p26_t93	ეკლესიაჲ	ეკლესიაი	mrav-shoba-epiphane	p26	22	1	13	21	
mrav-shoba-epiphane_p26_t94	სარწმუნოებით	სარწმუნოებით	mrav-shoba-epiphane	p26	22	1	22	34	
mrav-shoba-epiphane_p26_t95	ცხონდების	ცხონდების	mrav-shoba-epiphane	p26	22	1	35	44	
mrav-shoba-epiphane_p26_t96	და	და	mrav-shoba-epiphane	p26	22	1	45	47	
mrav-shoba-epiphane_p26_t97	სასოებითა	სასოებითა	mrav-shoba-epiphane	p26	22	1	48	57	
mrav-shoba-epiphane_p26_t98	განძლიერდების	განძლიერდების	mrav-shoba-epiphane	p26	22	1	58	71	
mrav-shoba-epiphane_p26_t99	და	და	mrav-shoba-epiphane	p26	22	1	72	74	
mrav-shoba-epiphane_p26_t100	სიყუარულითა	სიყუარულითა	mrav-shoba-epiphane	p26	22	1	75	86	
mrav-shoba-epiphane_p26_t101	ქრისტჱსითა	ქრისტესითა	mrav-shoba-epiphane	p26	22	1	87	97	
mrav-shoba-epiphane_p26_t102	ქმნულ	ქმნულ	mrav-shoba-epiphane	p26	23	1	1	6	
mrav-shoba-epiphane_p26_t103	არს	არს	mrav-shoba-epiphane	p26	23	1	7	10	
mrav-shoba-epiphane_p26_t104	და	და	mrav-shoba-epiphane	p26	23	1	11	13	
mrav-shoba-epiphane_p26_t105	აღსარებითა	აღსარებითა	mrav-shoba-epiphane	p26	23	1	14	24	
mrav-shoba-epiphane_p26_t106	და	და	mrav-shoba-epiphane	p26	23	1	25	27	
mrav-shoba-epiphane_p26_t107	საიდუმლოჲთა	საიდუმლოითა	mrav-shoba-epiphane	p26	23	1	28	39	
mrav-shoba-epiphane_p26_t108	დიდისა	დიდისა	mrav-shoba-epiphane	p26	23	1	40	46	
mrav-shoba-epiphane_p26_t109	ღმრთისაჲთა	ღმრთისაითა	mrav-shoba-epiphane	p26	23	1	47	57	
mrav-shoba-epiphane_p26_t110	რომლითა	რომლითა	mrav-shoba-epiphane	p26	23	1	59	66	
mrav-shoba-epiphane_p26_t111	მომიწოდნა	მომიწოდნა	mrav-shoba-epiphane	p26	23	1	67	76	
mrav-shoba-epiphane_p26_t112	ჩუენ	ჩუენ	mrav-shoba-epiphane	p26	23	1	77	81	
mrav-shoba-epiphane_p26_t113	საბანელსა	საბანელსა	mrav-shoba-epiphane	p26	23	1	82	91	
mrav-shoba-epiphane_p26_t114	მას	მას	mrav-shoba-epiphane	p26	23	1	92	95	
mrav-shoba-epiphane_p26_t115	შობისასა	შობისასა	mrav-shoba-epiphane	p26	24	1	1	9	
mrav-shoba-epiphane_p26_t116	რომლითა	რომლითა	mrav-shoba-epiphane	p26	24	1	11	18	
mrav-shoba-epiphane_p26_t117	განმწმიდნა	განმწმიდნა	mrav-shoba-epiphane	p26	24	1	19	29	
mrav-shoba-epiphane_p26_t118	ჩუენ	ჩუენ	mrav-shoba-epiphane	p26	24	1	30	34	
mrav-shoba-epiphane_p26_t119	არაწმიდებათა	არაწმიდებათა	mrav-shoba-epiphane	p26	24	1	35	47	
mrav-shoba-epiphane_p26_t120	ჩუენთაგან	ჩუენთაგან	mrav-shoba-epiphane	p26	24	1	48	57	
mrav-shoba-epiphane_p26_t121	ძალითა	ძალითა	mrav-shoba-epiphane	p26	24	1	58	64	
mrav-shoba-epiphane_p26_t122	და	და	mrav-shoba-epiphane	p26	24	1	65	67	
mrav-shoba-epiphane_p26_t123	შეწევნითა	შეწევნითა	mrav-shoba-epiphane	p26	24	1	68	77	
mrav-shoba-epiphane_p26_t124	წარვედით	წარვედით	mrav-shoba-epiphane	p26	28	0	0	8	
mrav-shoba-epiphane_p26_t125	და	და	mrav-shoba-epiphane	p26	28	0	9	11	
mrav-shoba-epiphane_p26_t126	სცემდით	სცემდით	mrav-shoba-epiphane	p26	29	1	1	8	
mrav-shoba-epiphane_p26_t127	სახელითა	სახელითა	mrav-shoba-epiphane	p26	29	1	9	17	
mrav-shoba-epiphane_p26_t128	და	და	mrav-shoba-epiphane	p26	30	1	1	3	
mrav-shoba-epiphane_p26_t129	ძისაჲთა	ძისაითა	mrav-shoba-epiphane	p26	30	1	4	11	
mrav-shoba-epiphane_p26_t130	და	და	mrav-shoba-epiphane	p26	30	1	12	14	
mrav-shoba-epiphane_p26_t131	სიხარულითა	სიხარულითა	mrav-shoba-epiphane	p26	32	1	23	33	
mrav-shoba-epiphane_p26_t132	სამებისაჲთა	სამებისაითა	mrav-shoba-epiphane	p26	33	1	1	12	
mrav-shoba-epiphane_p26_t133	სახელ	სახელ	mrav-shoba-epiphane	p26	33	1	13	18	
mrav-shoba-epiphane_p26_t134	სდებდით	სდებდით	mrav-shoba-epiphane	p26	33	1	19	26	
mrav-shoba-epiphane_p26_t135	და	და	mrav-shoba-epiphane	p26	33	1	27	29	
mrav-shoba-epiphane_p26_t136	ნუცამცა	ნუცამცა	mrav-shoba-epiphane	p26	33	1	30	37	
mrav-shoba-epiphane_p26_t137	განრყუნილებაჲ	განრყუნილებაი	mrav-shoba-epiphane	p26	34	1	1	14	
mrav-shoba-epiphane_p26_t138	აქუს	აქუს	mrav-shoba-epiphane	p26	34	1	15	19	
mrav-shoba-epiphane_p26_t139	ჩუენ	ჩუენ	mrav-shoba-epiphane	p26	35	1	1	5	
mrav-shoba-epiphane_p26_t140	არს	არს	mrav-shoba-epiphane	p26	36	1	1	4	
mrav-shoba-epiphane_p27_t0	ამეთუ	რამეთუ	mrav-shoba-epiphane	p27	1	1	0	5	რ
mrav-shoba-epiphane_p27_t1	და	და	mrav-shoba-epiphane	p27	2	1	1	3	
mrav-shoba-epiphane_p27_t2	და	და	mrav-shoba-epiphane	p27	3	1	1	3	
mrav-shoba-epiphane_p27_t3	მახარებელნი	მახარებელნი	mrav-shoba-epiphane	p27	3	1	4	15	
mrav-shoba-epiphane_p27_t4	და	და	mrav-shoba-epiphane	p27	3	1	16	18	
mrav-shoba-epiphane_p27_t5	მოციქულნი	მოციქულნი	mrav-shoba-epiphane	p27	3	1	19	28	
mrav-shoba-epiphane_p27_t6	ძუელი	ძუელი	mrav-shoba-epiphane	p27	3	1	30	35	
mrav-shoba-epiphane_p27_t7	და	და	mrav-shoba-epiphane	p27	3	1	36	38	
mrav-shoba-epiphane_p27_t8	ახალი	ახალი	mrav-shoba-epiphane	p27	3	1	39	44	
mrav-shoba-epiphane_p27_t9	ქადაგებენ	ქადაგებენ	mrav-shoba-epiphane	p27	4	1	1	10	
mrav-shoba-epiphane_p27_t10	და	და	mrav-shoba-epiphane	p27	4	1	11	13	
mrav-shoba-epiphane_p27_t11	ახარებენ	ახარებენ	mrav-shoba-epiphane	p27	4	1	14	22	
mrav-shoba-epiphane_p27_t12	და	და	mrav-shoba-epiphane	p27	4	1	24	26	
mrav-shoba-epiphane_p27_t13	გურწამს	გურწამს	mrav-shoba-epiphane	p27	4	1	27	34	
mrav-shoba-epiphane_p27_t14	და	და	mrav-shoba-epiphane	p27	6	1	1	3	
mrav-shoba-epiphane_p27_t15	და	და	mrav-shoba-epiphane	p27	7	1	1	3	
mrav-shoba-epiphane_p27_t16	ეკრძალენით	ეკრძალენით	mrav-shoba-epiphane	p27	9	1	2	12	
mrav-shoba-epiphane_p27_t17	კეთილად	კეთილად	mrav-shoba-epiphane	p27	9	1	13	20	
mrav-shoba-epiphane_p27_t18	ვინმე	ვინმე	mrav-shoba-epiphane	p27	10	1	1	6	
mrav-shoba-epiphane_p27_t19	შეარწყუას	შეარწყუას	mrav-shoba-epiphane	p27	11	1	1	10	
mrav-shoba-epiphane_p27_t20	არამედ	არამედ	mrav-shoba-epiphane	p27	12	1	2	8	
mrav-shoba-epiphane_p27_t21	და	და	mrav-shoba-epiphane	p27	24	1	1	3	
mrav-shoba-epiphane_p27_t22	ერთღმრთეება	ერთღმრთეება	mrav-shoba-epiphane	p27	24	1	4	15	
mrav-shoba-epiphane_p27_t23	რომლისა	რომლისა	mrav-shoba-epiphane	p27	24	1	17	24	
mrav-shoba-epiphane_p27_t24	შუენის	შუენის	mrav-shoba-epiphane	p27	24	1	25	31	
mrav-shoba-epiphane_p27_t25	დიდებაჲ	დიდებაი	mrav-shoba-epiphane	p27	24	1	32	39	
mrav-shoba-epiphane_p27_t26	და	და	mrav-shoba-epiphane	p27	24	1	40	42	
mrav-shoba-epiphane_p27_t27	და	და	mrav-shoba-epiphane	p27	25	1	1	3	
mrav-shoba-epiphane_p27_t28	და	და	mrav-shoba-epiphane	p27	26	1	1	3	
mrav-shoba-epiphane_p27_t29	თაყუანის	თაყუანის	mrav-shoba-epiphane	p27	26	1	4	12	
mrav-shoba-epiphane_p27_t30	ცემაჲ	ცემაი	mrav-shoba-epiphane	p27	26	1	13	18	
mrav-shoba-epiphane_p27_t31	და	და	mrav-shoba-epiphane	p27	27	1	1	3	
mrav-shoba-epiphane_p27_t32	და	და	mrav-shoba-epiphane	p27	28	1	1	3	
mrav-shoba-epiphane_p27_t33	და	და	mrav-shoba-epiphane	p27	31	1	1	3	
mrav-shoba-epiphane_p27_t34	და	და	mrav-shoba-epiphane	p27	32	1	1	3	
mrav-shoba-epiphane_p27_t35	უკუნითი	უკუნითი	mrav-shoba-epiphane	p27	32	1	4	11	
mrav-shoba-epiphane_p27_t36	უკუნისამდე	უკუნისამდე	mrav-shoba-epiphane	p27	32	1	12	22	
mrav-shoba-epiphane_p27_t37	ამენ	ამენ	mrav-shoba-epiphane	p27	32	1	24	28	
mrav-shoba-prokle_p1_t0	ალწულისა	ქალწულისა	mrav-shoba-prokle	p1	1	1	0	8	ქ
mrav-shoba-prokle_p1_t1	კრებაჲ	კრებაი	mrav-shoba-prokle	p1	1	1	9	15	ქ
mrav-shoba-prokle_p1_t2	დღეს	დღეს	mrav-shoba-prokle	p1	1	1	16	20	ქ
mrav-shoba-prokle_p1_t3	მოუწესს	მოუწესს	mrav-shoba-prokle	p1	1	1	21	28	ქ
mrav-shoba-prokle_p1_t4	ენასა	ენასა	mrav-shoba-prokle	p1	1	1	29	34	ქ
mrav-shoba-prokle_p1_t5	ჩუენსა	ჩუენსა	mrav-shoba-prokle	p1	1	1	35	41	ქ
mrav-shoba-prokle_p1_t6	ძმანო	ძმანო	mrav-shoba-prokle	p1	1	1	43	48	ქ
mrav-shoba-prokle_p1_t7	ქებად	ქებად	mrav-shoba-prokle	p1	1	1	50	55	ქ
mrav-shoba-prokle_p1_t8	და	და	mrav-shoba-prokle	p1	1	1	56	58	ქ
mrav-shoba-prokle_p1_t9	მოწევნული	მოწევნული	mrav-shoba-prokle	p1	1	1	59	68	ქ
mrav-shoba-prokle_p1_t10	ესე	ესე	mrav-shoba-prokle	p1	1	1	69	72	ქ
mrav-shoba-prokle_p1_t11	დღესასწაულისაჲ	დღესასწაულისაი	mrav-shoba-prokle	p1	1	1	73	87	ქ
mrav-shoba-prokle_p1_t12	ამის	ამის	mrav-shoba-prokle	p1	1	1	88	92	ქ
mrav-shoba-prokle_p1_t13	სარგებლის	სარგებლის	mrav-shoba-prokle	p1	1	1	93	102	ქ
mrav-shoba-prokle_p1_t14	მომატყტუებელ	მომატყტუებელ	mrav-shoba-prokle	p1	1	1	103	115	ქ
mrav-shoba-prokle_p1_t15	იქმნების	იქმნების	mrav-shoba-prokle	p1	1	1	116	124	ქ
mrav-shoba-prokle_p1_t16	და	და	mrav-shoba-prokle	p1	1	1	125	127	ქ
mrav-shoba-prokle_p1_t17	უფროჲსღა	უფროისღა	mrav-shoba-prokle	p1	1	1	128	136	ქ
